Id,SalePrice
2735,133070.95260526595
2736,131073.53551852025
2737,113803.46862092138
2738,138326.05413320073
2739,161583.7764309971
2740,138560.29295880732
2741,139068.5835163018
2742,166924.71937134868
2743,151818.4795088145
2744,167311.0091270531
2745,144783.96255653887
2746,127207.41965345747
2747,154479.7598387652
2748,125488.7083110603
2749,131476.69330123917
2750,123779.68664050731
2751,131317.17262927984
2752,212846.66574875073
2753,137334.4780336097
2754,205493.69882805526
2755,139341.64859518007
2756,93342.07477273024
2757,72911.78928426394
2758,105906.6736678925
2759,151019.0724982458
2760,112983.55735325365
2761,141033.12537331568
2762,137566.20138816474
2763,194221.48301971372
2764,176397.06567878812
2765,305445.58305491344
2766,126626.48178566349
2767,83988.36183917258
2768,114295.61166133941
2769,120957.69387776403
2770,153709.8342794844
2771,116687.6529298352
2772,108326.64398275511
2773,163221.0762353365
2774,135309.20822935025
2775,112050.5674530056
2776,148149.2876116575
2777,167021.23798326397
2778,115001.12757445134
2779,114891.58745689657
2780,93476.28926101653
2781,102953.43375134341
2782,99375.38209661318
2783,91833.17090408276
2784,130633.42378501689
2785,146057.62037222134
2786,79569.31777272512
2787,132427.86999676013
2788,79623.26123670807
2789,173942.42905643428
2790,97019.4425170326
2791,116541.43532943436
2792,69839.62056594947
2793,138057.6783459019
2794,91471.46855588174
2795,120549.62262274898
2796,93826.85767780346
2797,211794.29990446733
2798,109420.78006914156
2799,116438.9366326001
2800,70266.10008956143
2801,110159.69413882915
2802,126025.80985394829
2803,162332.77279623866
2804,128555.9319349059
2805,106903.8419616915
2806,88958.86057636254
2807,164731.35278981965
2808,155692.90794037818
2809,125330.19252051153
2810,122655.04846244975
2811,171339.4333705624
2812,170529.75040004333
2813,168742.81982841963
2814,155564.96967010008
2815,99129.0774148944
2816,237178.88927247925
2817,162448.57591337373
2818,138597.84299006144
2819,183852.95198345298
2820,129480.85368550489
2821,110633.11233893839
2822,200154.5894424748
2823,319431.5392919786
2824,177631.39285990113
2825,165752.9541243906
2826,140502.36159071268
2827,138953.01389755894
2828,208881.3348986728
2829,252436.40362944952
2830,219680.1290806228
2831,174971.96261703712
2832,229607.3698567317
2833,283029.4585560963
2834,214622.97005522755
2835,220666.43041315433
2836,195583.82217546448
2837,149059.879727893
2838,141397.8743521048
2839,180047.1450439038
2840,198884.22985497524
2841,199845.31145353906
2842,228141.6464432529
2843,153184.71315157058
2844,175302.4837700677
2845,124774.91718068448
2846,207957.55019115415
2847,198719.37863924273
2848,216084.64214303682
2849,197603.3227321205
2850,289819.2996761398
2851,225290.97719739148
2852,240090.6642832062
2853,229483.82100889433
2854,147660.6589250869
2855,204034.43248182288
2856,198906.39897454614
2857,191970.14170143378
2858,210329.77837391393
2859,109431.67242861794
2860,124151.88487896594
2861,118403.65398353263
2862,211357.22948092257
2863,126141.36397643862
2864,245389.92123417233
2865,144766.56581155784
2866,157013.83848359637
2867,107970.52945395916
2868,99246.23166443476
2869,97538.00855155814
2870,117192.99498380678
2871,76314.37975316192
2872,54437.22615298795
2873,92280.32227504777
2874,139788.8500863424
2875,113376.78850278047
2876,188304.46496706182
2877,138527.5585597774
2878,139427.23781276945
2879,128493.46635478831
2880,102351.00949409406
2881,122971.43161678327
2882,150336.07571356598
2883,180201.38275432392
2884,198868.70108788807
2885,168677.55658106113
2886,214530.8064782027
2887,94988.408210368
2888,151932.57780004045
2889,63750.573649570855
2890,88690.5182114986
2891,138108.19681090838
2892,62081.64390524053
2893,89221.27127256375
2894,61013.88290906001
2895,295913.8306767605
2896,260067.23972766142
2897,212493.4566652327
2898,159910.16390813672
2899,217056.01696636074
2900,157739.43284380142
2901,215214.08364613965
2902,198679.41878279267
2903,336174.42728378746
2904,351787.21672133275
2905,80888.32644348727
2906,210165.26106508012
2907,117478.67842126933
2908,138011.80140908042
2909,160706.28027903676
2910,89550.6296268468
2911,87969.63576031003
2912,153403.71128699323
2913,85540.3681446488
2914,85567.06890969661
2915,95452.44756806671
2916,85717.61789429601
2917,154459.246287511
2918,115501.23113704966
2919,241133.1569776683
